pclass,age,sibsp,parch,fare,age_NA,fare_NA,sex_male,cabin_Missing,cabin_Rare,embarked_Q,embarked_Rare,embarked_S,title_Mr,title_Mrs,title_Rare,survived
0.8419164182590155,-0.34907541344456255,-0.47908676070718687,-0.444999501816175,-0.4902404567566683,-0.5014319838391105,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
-1.5460978645168275,0.8912042887450313,-0.47908676070718687,-0.444999501816175,1.9569900306355188,-0.5014319838391105,-0.027650063180466557,-1.3449954927569387,-1.8539924853119607,2.3478581326275387,-0.32204029159373954,-0.03911805059269843,-1.5211587854766873,-1.1728941046668495,-0.42592011250734235,-0.27494677157229536,1
0.8419164182590155,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.4939468291401017,1.9942884224171469,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,3.1052015108144313,-0.03911805059269843,-1.5211587854766873,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
0.8419164182590155,-0.8916977831525099,-0.47908676070718687,-0.444999501816175,-0.493140591641984,-0.5014319838391105,-0.027650063180466557,-1.3449954927569387,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,-1.1728941046668495,-0.42592011250734235,-0.27494677157229536,0
-0.352090723128906,-0.03900548789716409,0.481287771858981,-0.444999501816175,-0.2374453659199877,-0.5014319838391105,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
0.8419164182590155,-0.8141803017656603,-0.47908676070718687,-0.444999501816175,-0.4955573707130803,-0.5014319838391105,-0.027650063180466557,0.743496915331831,-1.8539924853119607,2.3478581326275387,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
-0.352090723128906,1.2787916956792793,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,-0.5014319838391105,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
0.8419164182590155,-0.1165229692840137,-0.47908676070718687,4.178050878162977,-0.15108514930505834,1.9942884224171469,-0.027650063180466557,-1.3449954927569387,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,-1.1728941046668495,2.3478581326275387,-0.27494677157229536,0
-1.5460978645168275,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1.9942884224171469,-0.027650063180466557,0.743496915331831,-1.8539924853119607,2.3478581326275387,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
-1.5460978645168275,0.5036168818107832,-0.47908676070718687,-0.444999501816175,1.9789015164057067,-0.5014319838391105,-0.027650063180466557,-1.3449954927569387,-1.8539924853119607,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,-1.5211587854766873,-1.1728941046668495,-0.42592011250734235,-0.27494677157229536,1
0.8419164182590155,-0.659145338991961,-0.47908676070718687,-0.444999501816175,-0.4936239474562032,-0.5014319838391105,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,3.1052015108144313,-0.03911805059269843,-1.5211587854766873,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
0.8419164182590155,-0.5816278576051114,-0.47908676070718687,-0.444999501816175,-0.4878236776855719,-0.5014319838391105,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
0.8419164182590155,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.49080501634767637,1.9942884224171469,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
-0.352090723128906,0.5036168818107832,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,-0.5014319838391105,-0.027650063180466557,-1.3449954927569387,-1.8539924853119607,2.3478581326275387,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,-1.1728941046668495,2.3478581326275387,-0.27494677157229536,1
-0.352090723128906,-0.5041103762182618,-0.47908676070718687,-0.444999501816175,-0.3768123145454596,-0.5014319838391105,-0.027650063180466557,-1.3449954927569387,-1.8539924853119607,2.3478581326275387,-0.32204029159373954,-0.03911805059269843,-1.5211587854766873,-1.1728941046668495,2.3478581326275387,-0.27494677157229536,1
-1.5460978645168275,-1.046732745926209,-0.47908676070718687,-0.444999501816175,1.0289468673345117,-0.5014319838391105,-0.027650063180466557,-1.3449954927569387,-1.8539924853119607,2.3478581326275387,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,-1.1728941046668495,-0.42592011250734235,-0.27494677157229536,1
0.8419164182590155,-0.1165229692840137,2.4020368369913165,0.7107630931786129,-0.15108514930505834,1.9942884224171469,-0.027650063180466557,-1.3449954927569387,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,-1.1728941046668495,-0.42592011250734235,-0.27494677157229536,0
0.8419164182590155,-1.5118376342473068,-0.47908676070718687,1.8665256881734007,-0.17654253332835912,-0.5014319838391105,-0.027650063180466557,-1.3449954927569387,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,-1.1728941046668495,-0.42592011250734235,-0.27494677157229536,0
-1.5460978645168275,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1.9942884224171469,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
0.8419164182590155,-0.1165229692840137,-0.47908676070718687,1.8665256881734007,-0.4936239474562032,1.9942884224171469,-0.027650063180466557,-1.3449954927569387,0.5393765119990418,-0.42592011250734235,3.1052015108144313,-0.03911805059269843,-1.5211587854766873,-1.1728941046668495,-0.42592011250734235,-0.27494677157229536,0
-1.5460978645168275,1.356309177066129,0.481287771858981,-0.444999501816175,3.7555570153454396,-0.5014319838391105,-0.027650063180466557,0.743496915331831,-1.8539924853119607,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,-1.5211587854766873,-1.1728941046668495,-0.42592011250734235,3.6370676196030804,0
0.8419164182590155,-1.5118376342473068,4.322785902123652,1.8665256881734007,0.26331125761118074,-0.5014319838391105,-0.027650063180466557,-1.3449954927569387,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,-1.1728941046668495,-0.42592011250734235,-0.27494677157229536,0
0.8419164182590155,0.4260994004239336,-0.47908676070718687,-0.444999501816175,-0.4936239474562032,-0.5014319838391105,-0.027650063180466557,-1.3449954927569387,0.5393765119990418,-0.42592011250734235,3.1052015108144313,-0.03911805059269843,-1.5211587854766873,-1.1728941046668495,-0.42592011250734235,-0.27494677157229536,0
0.8419164182590155,-0.03900548789716409,-0.47908676070718687,-0.444999501816175,-0.4916093204225373,-0.5014319838391105,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
0.8419164182590155,0.5036168818107832,-0.47908676070718687,-0.444999501816175,-0.49080501634767637,-0.5014319838391105,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
0.8419164182590155,0.4260994004239336,-0.47908676070718687,-0.444999501816175,-0.505707842811685,-0.5014319838391105,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
-0.352090723128906,-2.054460003955254,0.481287771858981,1.8665256881734007,0.16043767295926412,-0.5014319838391105,-0.027650063180466557,-1.3449954927569387,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,-1.5211587854766873,-1.1728941046668495,-0.42592011250734235,-0.27494677157229536,1
-1.5460978645168275,-0.1940404506708633,0.481287771858981,-0.444999501816175,0.38318349953756087,-0.5014319838391105,-0.027650063180466557,0.743496915331831,-1.8539924853119607,2.3478581326275387,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,1
0.8419164182590155,-0.5816278576051114,-0.47908676070718687,-0.444999501816175,-0.4701811904665684,-0.5014319838391105,-0.027650063180466557,-1.3449954927569387,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,-1.1728941046668495,-0.42592011250734235,-0.27494677157229536,1
0.8419164182590155,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.5036932157780192,1.9942884224171469,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,-1.5211587854766873,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
-0.352090723128906,0.19354695626338475,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,-0.5014319838391105,-0.027650063180466557,-1.3449954927569387,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,-1.1728941046668495,2.3478581326275387,-0.27494677157229536,1
0.8419164182590155,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.491125964608318,1.9942884224171469,-0.027650063180466557,-1.3449954927569387,0.5393765119990418,-0.42592011250734235,3.1052015108144313,-0.03911805059269843,-1.5211587854766873,-1.1728941046668495,-0.42592011250734235,-0.27494677157229536,0
-0.352090723128906,1.4338266584529786,0.481287771858981,1.8665256881734007,0.6132608671059355,-0.5014319838391105,-0.027650063180466557,-1.3449954927569387,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,-1.1728941046668495,2.3478581326275387,-0.27494677157229536,1
0.8419164182590155,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.4936239474562032,1.9942884224171469,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,3.1052015108144313,-0.03911805059269843,-1.5211587854766873,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
0.8419164182590155,-0.1165229692840137,0.481287771858981,-0.444999501816175,-0.33218310550696545,1.9942884224171469,-0.027650063180466557,-1.3449954927569387,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,-1.1728941046668495,2.3478581326275387,-0.27494677157229536,1
0.8419164182590155,-1.7443900784078556,3.3624113695574844,0.7107630931786129,0.12386310520892005,-0.5014319838391105,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,-1.1728941046668495,-0.42592011250734235,3.6370676196030804,0
0.8419164182590155,-0.8916977831525099,-0.47908676070718687,-0.444999501816175,-0.4927384396045535,-0.5014319838391105,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
0.8419164182590155,1.1237567329055802,-0.47908676070718687,-0.444999501816175,-0.4878236776855719,-0.5014319838391105,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
-0.352090723128906,-0.8141803017656603,-0.47908676070718687,-0.444999501816175,-0.440454807892083,-0.5014319838391105,-0.027650063180466557,0.743496915331831,0.5393765119990418,-0.42592011250734235,-0.32204029159373954,-0.03911805059269843,0.6573935670276714,0.8525918887485938,-0.42592011250734235,-0.27494677157229536,0
0.8419164182590155,0.03851199348968552,-0.47908676070718687,-0.444999501816175,-0.49595952275051075,-0.5014319838391105,-0.027650063180466557,-1.3449954927569387,0.5393765119990418,-0.42592011250734235,3.1052015108144313,-0.03911805059269843,-1.5211587854766873,-1.1728941046668495,-0.42592011250734235,-0.27494677157229536,0
